sector,log_market_cap,market_cap_quintile,book_to_market,momentum,volatility,analyst_coverage,institutional_ownership,analyst_revision,earnings_surprise,stock_return,true_cate
Materials,23.02097783279794,Q3,1.5608428903346767,0.3829372267990392,0.3013709418433575,12,0.28627577737594195,0.525474379198646,0.641857092513127,0.011518726141191664,0.015932870935046594
Healthcare,23.504874689908153,Q4,0.5847268811382743,-0.28647287375838454,0.17915541308578686,9,0.5570489599294141,-0.34540709051103863,-0.43588160555011013,-0.02040361648694815,0.025172701736514345
Utilities,23.637448846154225,Q4,0.6542270070694234,-0.0809368563165626,0.497828966756864,4,0.3851761157682633,-1.1007917466221235,-0.7632209543329279,0.05120231581186646,0.00698008184615324
Financials,20.09454960094188,Q1_Small,0.49472015715238116,-0.052259624391909884,0.5687403455572484,2,0.28013714316744287,0.9357701776668427,-0.6442086216677956,-0.05202286668038837,0.028459621436609236
Technology,23.9998590029143,Q4,0.35562652148195095,0.024177569486503875,0.3573936840876213,13,0.388492302587848,-0.5027233222575336,0.765730288859882,0.025405528409848964,0.02800098697959991
Healthcare,21.526970870254548,Q1_Small,0.25128094621234426,-0.3189892899015543,0.2986963503962165,3,0.41796344368802035,-1.5361243933134654,0.29253509959543833,-0.007612848901395665,0.03624896312657453
Industrials,20.836551296660883,Q1_Small,0.8866730152305968,0.22882151508450987,0.14460396258306812,3,0.24657057833787327,-0.15888478180486468,0.7258404850489653,0.0504997528024724,0.02865379481335647
Consumer Staples,22.912383134211975,Q3,0.37906763538620136,0.24657182062828603,0.48557206753872617,1,0.3051626657401393,-0.022486958058879562,0.28107816187911133,-0.009295241716341338,0.01017523373157605
Technology,23.12597150497168,Q3,3.802728127361261,0.20709383125448694,0.30915681730188554,6,0.4281865759140664,1.2555637626399356,-0.6390091161801308,0.03038670954353711,0.03411819946519824
Technology,21.959740753141578,Q2,0.31611659890783395,-0.13759341857277035,0.2653002721907265,5,0.18755588601379464,-0.5399867531521325,-0.46080350604754616,0.015596145109770383,0.04228181472800896
Technology,24.24654778650196,Q5_Large,0.28523853467830923,0.10162769769682378,0.3577408906409445,12,0.48400813982096835,-0.0263299565215922,-0.18192349148676606,-0.01443439366336716,0.02627416549448628
Healthcare,20.98673725044364,Q1_Small,0.8237264596483215,-0.14486005989227185,0.2297146165212977,1,0.15921677152651675,-0.16344197613279682,-0.4404271274220669,0.03915902002892087,0.039274271397515624
Energy,22.38958437684116,Q2,1.5182951406497156,-0.003149165192878167,0.3176250207746182,3,0.32321500667928227,0.03690137930676188,-0.7925278358311916,0.020379885307095707,0.01570916374484475
Communication Services,22.1226887976005,Q2,0.6304974261422754,0.6183669817927194,0.12690397789852081,7,0.18257048863527606,0.13224132780184222,-0.24324831731093005,0.05638737399946883,0.0258601692905578
Technology,22.93011909449099,Q3,0.8549993691451017,0.10392384439906399,0.4304504627102921,13,0.2529772156963855,0.22436978548553765,0.2553284887395375,0.011901953200719378,0.035489166338563076
Communication Services,23.41829642697086,Q4,0.2006629888548546,-0.21688164399679333,0.2874706750637192,11,0.4981326143999125,0.17197599251123075,0.0591201806756032,0.022817467135472433,0.020159495721328222
Consumer Staples,21.488160575564685,Q1_Small,0.4039327289381536,0.12508383516597846,0.4390561032760814,10,0.4342089988947658,-0.6105374903513231,0.6465205049815397,-0.002237369168768842,0.01302367884887063
Technology,24.086424016184342,Q4,0.3184883324399433,-0.2579489815158274,0.27586365865900564,12,0.4968607103014973,0.8318370843488233,1.3756905440124392,7.162340516239304e-05,0.02739503188670961
Industrials,23.09450355250205,Q3,0.19455750385705206,-0.21975259812875292,0.28365603494592256,7,0.21699124269620046,-0.31296773135698236,0.32708705298200497,0.06614230403252487,0.019621985789991796
Communication Services,20.162080620032135,Q1_Small,0.6506314932876219,-0.1802807839871977,0.1545219086049651,2,0.19813599658047637,0.039840205290954,0.22170307610632478,-0.007005079928818145,0.0344868452718586
Utilities,20.062112839404453,Q1_Small,0.1579152830522722,-0.031077363048920878,0.3911708367621772,1,0.33522951367120224,0.5164167658939489,1.4991063286273887,0.023586675429863833,0.012700619456952875
Healthcare,22.981521060606035,Q3,0.27435906352821166,0.3142422488973004,0.194899205517229,14,0.4311621702300555,-0.4828800319688846,-0.9034945749555455,-0.07481742235514996,0.028103482060606207
Healthcare,22.66854902332047,Q3,0.439412673631569,0.2245995495042098,0.24162931521609254,6,0.27341961195654685,1.9022164495002232,-0.6258269376239398,-0.036274709365133884,0.02985612546940537
Industrials,22.84486982963805,Q3,0.3683316582041962,0.2107488320618321,0.3001256623299044,6,0.2990052583383688,-0.5589665918004911,-0.5562860279564539,-0.035711127924068636,0.0206205206814478
Communication Services,22.958026315204673,Q3,0.7693918367002144,-0.1947311413976356,0.3145469020427228,6,0.24602576169822993,-0.6116515081600218,0.39686257046686707,-0.01285058738945031,0.022184684213099437
Consumer Staples,23.33833975926527,Q3,0.7285843422257661,-0.05532858885891216,0.09526836717386891,7,0.5325913242434596,0.48859489927632166,0.2884801981979006,0.012802485296353425,0.00932332048146946
Industrials,24.42147441477245,Q5_Large,1.0369453705304965,0.14800027672079707,0.272303296141438,5,0.3409339083900973,0.6671448618144427,-0.5026760217554538,0.006548317092932998,0.014314102340910196
Energy,21.333342648623663,Q1_Small,0.952590883893086,-0.07707999634710323,0.3954276262372456,2,0.32979608333374977,-0.291295289136677,-0.27034310057544053,-0.023092312508938208,0.018666640583853745
Energy,21.24204261064881,Q1_Small,1.202602157458515,0.010408389924725397,0.2545994358571317,4,0.33320531243523893,0.3050910704964564,-0.3592096717973986,-0.013583347690007703,0.018922280690183334
Industrials,21.360014213168927,Q1_Small,0.605832920298808,0.1903396731324874,0.2730321894944014,4,0.4377623296107595,-0.08782518873708048,-0.4938631472578509,0.03628655588533067,0.026559943147324294
Utilities,23.43337500075306,Q4,0.7276611011951619,-0.007193170300325499,0.31948872610112716,4,0.2734208435518203,1.7378299640906663,1.4011076955525257,0.06026575370005934,0.007306599998795105
Financials,24.86742106796967,Q5_Large,0.8244063076052717,0.1365148972755063,0.2848847480943601,16,0.5141745047820088,0.3582068587505917,0.008247999451402158,0.0314368220176008,0.011277284155309191
Energy,22.352990842640736,Q2,0.660336330848231,0.47818211400489213,0.17633813971348744,5,0.21918774529064558,-0.7173603059398572,1.1299632411424376,-0.01509780139093677,0.01581162564060594
Utilities,19.247450233760517,Q1_Small,0.4779177722117437,0.037035300253250615,0.29563846515997144,2,0.4015210304529827,-1.1844703306866098,-0.4024543191311547,0.0570329606185664,0.014004079625983174
Energy,20.444010706084438,Q1_Small,0.49685078934667043,0.37483445242980157,0.4192887804007075,2,0.13735025561121406,-0.05917146291353392,0.6511686020006222,0.09346590219919307,0.021156770022963574
Consumer Staples,21.750444915805982,Q2,0.37137793617714676,0.21984251682683953,0.17385888632794913,7,0.3245533331293092,0.1828188358509069,0.4213231662387501,-0.03144541779680035,0.012499110168388037
Materials,22.163406668757176,Q2,0.7811173361693153,-0.28681049837169165,0.25506217326170183,2,0.505811855545433,-0.05949994038868692,0.6165898171060106,0.04722072932084684,0.018677098659977038
Materials,22.38741705911791,Q2,0.573263903082198,-0.19553425731588103,0.13420424112779072,9,0.4174739520069237,-0.8412262972962813,0.06919014944120827,0.01121748046850403,0.01796026541082268
Communication Services,23.057871684471376,Q3,0.4074226214345432,-0.12839897076747409,0.41296583405884135,4,0.40328166255355236,0.8728130386960196,0.821880303477368,0.005047396336348441,0.021745364588325943
Energy,22.53238050376633,Q2,0.40764976530718244,-0.13370872923319582,0.2889170151794545,9,0.2458060959129093,1.429326880257249,0.7901896171186626,0.01619038238645778,0.015309334589454276
Consumer Discretionary,24.574009415815112,Q5_Large,0.2933938904791018,0.05742756347329645,0.1979760439672964,8,0.3180000638994665,0.34966765337391226,-0.6458210626428553,-0.006272750853908549,0.01712995292092444
Energy,21.985974041477945,Q2,1.0912292408801718,0.23366101202045558,0.3110718720171813,1,0.47415906293267474,1.292410965214982,1.0104357287036345,0.06756599604945658,0.016839272683861754
Consumer Staples,21.706523060786687,Q2,0.6358265974846539,0.3937896041761807,0.15556797421254567,4,0.3813644103414318,0.5130673301461857,0.3543172898855478,0.057217865372782326,0.012586953878426628
Communication Services,23.718313307780694,Q4,0.3614324873736371,0.15704377218127058,0.17598053622475124,6,0.46339119085567027,1.9500211557097273,0.044395187016046556,-0.04422982815067846,0.018839421445764948
Consumer Discretionary,20.69653689511082,Q1_Small,0.9852386821713844,-0.03141988901330245,0.12478397641778632,3,0.3213101191502905,-0.08886132632566024,0.7285183365215782,0.026763241270823118,0.03651731552444589
Industrials,23.584537557980003,Q4,0.4333241200383432,-0.44056031090746856,0.17198649149311201,7,0.3435176027582515,0.13807791003280995,0.5176218756422207,0.0010622836366833577,0.01766184976807999
Financials,23.1538297755894,Q3,0.2608263610981473,0.09764739385433449,0.46288051007997677,7,0.43974275855933115,0.7242164202724538,-0.05999988169934525,0.04596752344351274,0.017446212807878156
Technology,22.77883626512275,Q3,1.119333449233859,0.08644254842374782,0.21202580024608847,8,0.38151202874805196,-0.3738122367621192,-0.11505507208898512,-0.07778152244907363,0.03654814614414076
Consumer Discretionary,25.382414160723894,Q5_Large,0.4394381966333897,0.12573218838473943,0.35594701471817747,8,0.3906522831056735,0.8273231801094374,-0.7643898952314502,-0.04117588860299114,0.013087929196380533
Healthcare,22.066688832057924,Q2,0.4745731767718981,0.6065600744258332,0.1996438296052894,6,0.19993307098701835,0.9992229385926762,-0.5449122841775935,-0.04421348099722565,0.03322654254047563
Consumer Discretionary,26.090447255786117,Q5_Large,0.6217035001288486,0.39014913654826805,0.3911440494915863,13,0.5171997748476799,1.3517276430419511,0.08214518180521951,-0.05132354651536251,0.0125
Technology,22.66185282615785,Q3,1.2038846464183641,0.27626522956249644,0.17687015988824212,4,0.3972396876870954,-0.03714251531328466,0.6905597804043454,0.06895202114380225,0.037367030216895046
Consumer Discretionary,21.084475332544656,Q1_Small,0.6138666078597257,-0.16051928251789993,0.30470735133141075,5,0.2610633017361078,-0.2548763147160645,-0.17207859186172564,-0.010931993588892408,0.03457762333727672
Materials,23.10487937149224,Q3,0.29538659895059,-0.04824868729918587,0.3063421571842738,8,0.4800228608426499,0.6174675618800395,1.0531269662248888,-0.054712257159002436,0.01566438601122484
Communication Services,21.385632199521847,Q1_Small,0.8405710492917575,0.05628884826787446,0.579336640371191,4,0.3520938938970994,0.26794149738984374,0.19572580186036892,0.013455752009553639,0.029103218322103868
Communication Services,21.87236622827975,Q2,0.4533939726999115,-0.1138517810025884,0.3756510345576198,2,0.36378720847510265,0.35175439595825725,0.09588287042907043,0.06925458523023878,0.026961588595569103
Energy,23.595549950023237,Q4,1.88278936667759,0.20511613124627953,0.22885151828048717,11,0.4603005566249483,0.43168370058960076,0.15877049082577624,-0.04314667917341771,0.012332460139934937
Energy,23.833373132975186,Q4,0.6061233091305325,0.16922721230392612,0.38220587563806163,7,0.4435381246900336,-0.45911564249447806,0.508186799949409,0.021049217905922048,0.011666555227669477
Consumer Staples,22.06674844961861,Q2,0.15865530886903148,-0.1920769482636731,0.5565809364582249,5,0.3707024169054567,-0.7571879907738728,-0.6916970904262765,0.03865596302674537,0.011866503100762777
Energy,24.4811077175696,Q5_Large,0.7515774483820866,0.3792041772740311,0.1044436691418846,11,0.3707636489968923,0.7409957907875354,0.17153847238049152,0.0019521316789404745,0.009852898390805121
Technology,24.736261637031703,Q5_Large,1.9479132577558504,0.10557758345221507,0.19890215489175278,10,0.593091648164087,1.0335353797040363,0.022296244272433707,0.05881349142940845,0.022846168540778082
Consumer Staples,25.154452634844937,Q5_Large,1.5613520945208652,-0.3522677866855628,0.2715722929064047,7,0.3297089706104973,0.921985948843746,-0.2077865618089098,-0.03576192183394397,0.0056910947303101264
Utilities,23.794120110688585,Q4,1.8195197147238424,0.06716428541375764,0.24994941274296587,6,0.4504795861131797,-0.3679164938603874,0.06858883007103164,0.04833835702506836,0.006729407822898265
Utilities,25.04514306812855,Q5_Large,0.3289478303257362,0.15030161398072622,0.260069196200415,11,0.39251694472533827,0.31815504123575145,-0.07701787495446474,0.02604747533833273,0.00472777109099432
Technology,20.178802358038915,Q1_Small,1.0484275157437857,0.32319809035893515,0.14349212812881082,4,0.3490474099070954,-1.4390228418294366,0.7396745961708874,0.06993329695938431,0.05474838349372759
Industrials,22.523140177057307,Q2,0.3932944449529634,-0.0043691007816540756,0.4684747264260014,8,0.4738051353781734,-1.2093887284287317,-0.19809383191516639,-0.04622407996898741,0.02190743929177077
Industrials,21.69949211551486,Q2,0.6939007360387089,0.2869845668618018,0.1292869681828057,8,0.302831999613418,-0.13752122326352129,0.5969965681891272,0.0027470764257802385,0.025202031537940556
Communication Services,23.17883879169109,Q3,0.2825862522648784,0.12678549669255393,0.2759744628453001,4,0.4237604100471882,1.1476499494385528,0.4364986975502638,-0.05924624993256537,0.02121310931655921
Consumer Discretionary,22.142826171204895,Q2,0.4120240906339194,-0.24876365225939484,0.4254996710112837,7,0.36941225147507517,-0.14134429564704976,0.9048114041543731,0.04482626516371629,0.029285869143975525
Consumer Discretionary,22.7507632370754,Q3,0.40423939347080146,-0.2737916933706284,0.29637781714249767,4,0.2908851153136763,1.4219026518399087,0.19381506781644578,0.016024495499455407,0.026246183814623
Utilities,25.823262320306075,Q5_Large,1.039908957114816,0.3606399675373372,0.1824726999716677,11,0.5422751462780423,0.5054972806303925,-0.10269949379315013,-0.004276635243219904,0.004
Technology,22.745420305369432,Q3,0.9806216938250844,0.3789960445954423,0.13815892123512508,11,0.42602718567477765,0.0498570365104917,0.7178988134964128,0.03707741781293081,0.03678205786241398
Materials,23.62068847578532,Q4,0.7161195459067027,0.16072730760118076,0.27240009647666613,3,0.3289587763645396,-0.6365223561380183,-0.30266373044143347,0.037951180629942696,0.014013796877486972
Technology,22.651596005113646,Q3,0.2697518407831568,0.45392668029500716,0.20915645209794403,5,0.4633912978260809,-0.25669064958794,0.4070054454701985,0.03663866027749417,0.03743882796420448
Financials,23.11356993193525,Q3,0.5030912768825975,0.3441524622604017,0.3246277310043573,3,0.27912943363140164,-0.8604061080563978,1.29719835670458,0.01306159308277879,0.017591148245033102
Industrials,23.009025020654107,Q3,0.3876432233757347,0.25090718236993026,0.13182586227309845,11,0.3572870741245689,-1.1842833868224738,-0.735990480693073,-0.0033629452511944073,0.019963899917383572
Healthcare,23.672486098959737,Q4,1.022044930391969,-0.14782787218341797,0.3975642884265146,5,0.3305273385235832,-0.833413381755328,0.7261610286794002,0.07450449045729916,0.024234077845825472
Technology,24.747961303320764,Q5_Large,1.2298729995933584,0.5128571877580859,0.31386594277973573,10,0.47009042496841436,0.5203837701886082,-0.07015872439924786,0.02072067161897998,0.022764270876754655
Industrials,25.471090996404996,Q5_Large,1.1432000045556625,0.21407535805206823,0.3227803673222972,16,0.36145348437478664,-0.0523317532970784,0.7794112123415468,-0.011787621579069507,0.010115636014380014
Materials,23.46443012286375,Q4,0.3855317797435053,-0.016459693652905408,0.472929213388802,12,0.44513691415337936,-0.31030416804754396,0.3712232374115214,0.00010793652434723804,0.014513823606836002
Financials,23.884320329053402,Q4,0.11721799491749166,-0.0870675013263245,0.2474645401953761,5,0.4371324208399715,0.4873470213251452,0.40553639023196886,0.012190922410016784,0.014816446815407752
Financials,21.27370323622165,Q1_Small,0.21009885122952737,0.14419594537846422,0.21290199663201312,2,0.2879491499831157,-1.5554588616971547,-0.2556089529760811,-0.004218377377924576,0.024214668349602057
Utilities,22.868184886376568,Q3,1.423297249838181,-0.3377647712096137,0.2342683645983752,8,0.5403354568731616,-0.02908712996465916,-0.03332888021074726,-0.014573178582580901,0.008210904181797492
Consumer Staples,24.410434197325383,Q5_Large,0.4767548013303831,0.25491831883821564,0.27689681165720903,8,0.31368521897416113,1.0115308520159567,-0.18855095143567016,-0.00488816431052683,0.007179131605349234
Energy,24.29895295762573,Q5_Large,0.38657291623553963,-0.15839270367350672,0.2890842126250406,15,0.24507765054683847,0.9757596436540996,0.20033478030643842,0.036176642478820666,0.010362931718647958
Energy,23.317414599192574,Q3,1.6251435917988766,0.1726520272060717,0.2003162716077872,4,0.45195820565072037,0.5112669650823997,0.19675736463364196,0.03552503387094872,0.013111239122260792
Communication Services,24.329590939351927,Q5_Large,1.295758149263416,-0.05040508433953987,0.057229769636032934,8,0.17165102470829255,0.21409135484841155,0.19980800622079523,-0.012395142150683394,0.01614979986685152
Technology,23.73615006349073,Q4,0.6154935782200986,0.013895321818824094,0.2326885198945154,5,0.5239046839028785,-0.34898204011972717,-0.9245595811107383,-0.0033669822299946944,0.029846949555564897
Consumer Staples,24.800459387388983,Q5_Large,0.5086262298678752,-0.1092274681912662,0.34317907995442676,10,0.4061845754004163,0.27235938124717873,-0.026510846180963204,-0.013083802413364065,0.006399081225222035
Industrials,23.434038735435667,Q4,0.5603124369619392,0.03969264220479962,0.31635099675041906,11,0.22598226722818957,1.4175168578667474,1.1827193545814034,0.03078761575617637,0.01826384505825733
Consumer Discretionary,22.466452526643447,Q2,0.695098080072625,0.5523448865043384,0.4439465363790992,9,0.2544826002851318,0.22221244466709578,0.8871184378016467,0.04744452138987963,0.027667737366782765
Utilities,23.503761885399534,Q4,1.5841189238969302,0.42626490676216017,0.5346583852756546,3,0.2066663701564893,0.10049986217292914,0.22348179732562432,-0.05226977325038053,0.007193980983360746
Consumer Staples,18.604108436220837,Q1_Small,0.781516086298146,0.16861973874886416,0.39112005257501614,1,0.310370463994771,-0.3945001507682489,1.9767345337716808,-0.019888643246560464,0.018791783127558324
Consumer Staples,23.574328604577573,Q4,0.9376462060504497,0.07367643360876192,0.46590247708898713,5,0.23879515499232565,0.16938040672310983,-0.24629495825702669,0.003940669507905066,0.008851342790844855
Materials,17.527380762177824,Q1_Small,1.2233121601167338,0.29105029767322127,0.3920129150715744,2,0.3007565183131513,-0.8556794274866178,0.4542794710121193,0.03513896627784105,0.032
Industrials,20.414804888891872,Q1_Small,0.30065086613839326,0.36249259852688914,0.505187910711286,2,0.27781368263248,-0.6419142263013659,-0.6829638328629627,-0.047119855260123314,0.03034078044443251
Healthcare,23.677652901411477,Q4,0.9540083408758977,-0.12745459555188232,0.5221024361149521,9,0.32601664400702013,-0.22191054208784491,-0.2676193194572089,-0.036633549536290166,0.024205143752095728
Healthcare,23.716294005900192,Q4,0.5082706219895421,0.06064028309194945,0.4141398204934712,10,0.4252604768041632,0.9521870659556775,1.3413539713117593,0.05685821399028079,0.023988753566958926
Communication Services,21.256356829790104,Q1_Small,0.13403462492273593,-0.37548955739202006,0.38476561757095024,7,0.38747826955861125,-1.9841062978345485,-0.5798836966340408,-0.0036025761624261746,0.029672029948923543
Healthcare,21.931846937181593,Q2,0.1691614448332553,0.36077552756522374,0.2753721393675159,7,0.45321722594817737,0.2414058823479689,-0.6322292959967881,0.016007649663885935,0.03398165715178308
Industrials,25.055811482921197,Q5_Large,0.32927218279633613,0.5962560644252138,0.29503952628433083,8,0.33773839603536204,0.1490111202682678,0.54029741660219,0.018474787824215036,0.011776754068315212
Industrials,22.273954802640986,Q2,0.8342133759827298,0.10002065615577138,0.25945952023796853,5,0.3424981497867267,-1.6493748793052379,0.014239438052388476,-0.017275217292250164,0.022904180789436054
Materials,26.364380468604477,Q5_Large,0.6493910114035174,-0.4512525312257541,0.3745501933074067,15,0.36375489611894846,-0.19706195048618735,0.158645190363026,-0.005546928768491756,0.008
Consumer Discretionary,22.99712022023548,Q3,0.6774767963839259,0.2322226291442578,0.2135582355168782,3,0.376241151959389,0.017031698437652523,-0.05217045066845705,0.023738470164210664,0.0250143988988226
Materials,23.612054265321902,Q4,1.9553439072666108,-0.1460222915372701,0.2770672548264108,14,0.29441211677942486,0.1743897780932392,-0.38540573109240656,-0.007493535357884166,0.014041426350969914
Energy,25.42531159774791,Q5_Large,0.28324195869143776,-0.08583736041611499,0.017379613778603975,12,0.36609655890490644,1.0598984118771155,-0.005442795569854622,-0.013784060783369185,0.007209127526305852
Communication Services,23.19654067429013,Q3,0.5966288727924576,0.23664409744775095,0.5067707873727011,5,0.32203076250869633,0.7330515419835334,0.6081689772977634,0.039945442600740115,0.021135221033123427
Healthcare,21.4964840289638,Q1_Small,0.7280841212366614,0.1436385313781811,0.2735430500896418,4,0.3592657749819971,-1.509347458513381,-0.15852246567593203,-0.012830734475297069,0.03641968943780273
Materials,22.835408822458565,Q3,0.38993942597942804,-0.04202719383465042,0.35466965248038923,3,0.35700367317262915,0.26067919480589513,0.3452570416319097,0.03878252722711195,0.016526691768132595
Materials,22.946583895714863,Q3,0.6169273846854769,-0.08240140815041609,0.4749344033653683,2,0.4095618384911693,0.5556716762511074,-0.14436570654405584,0.013840217393981887,0.016170931533712442
Communication Services,20.95288752169765,Q1_Small,0.232243334715173,0.11145901380520819,0.33603521249294155,5,0.30835809221936117,-0.21199259615377733,0.46548539175830395,0.029775785765578766,0.031007294904530334
Industrials,22.616251892988764,Q3,1.413323086405967,-0.02236638812809187,0.47332124425121175,8,0.29434977117882855,0.32073028913751345,0.27794198901176076,0.058196658508040955,0.021534992428044943
Consumer Discretionary,21.886711859003846,Q2,0.40293954869782794,-0.19730928340075182,0.15099146254183596,7,0.3568625269058242,-1.8081361300578327,-0.7289470430662268,-0.05575817472263404,0.03056644070498077
Energy,24.38653663578115,Q5_Large,2.05205165268829,-0.003140795369590013,0.5876851907517242,5,0.29601233837653923,-0.5154928234503313,0.021635970270732954,-0.016446216697177444,0.010117697419812777
Consumer Staples,23.05191781127788,Q3,0.5948270461980523,0.16489815581379602,0.43045322381865186,2,0.417954137803493,1.1362007953240296,0.12978280472800094,-0.015446955770818848,0.009896164377444236
Healthcare,22.575806376278646,Q2,1.1239307499845896,0.035474133295091664,0.3251042990983969,6,0.3229696087290888,-0.3015105557984027,0.4765730908522098,0.03274403816850182,0.030375484292839584
Utilities,22.840727104066136,Q3,0.5874396736443266,-0.2733771495620463,0.47100951991505347,6,0.37726648305127625,1.6919531226894855,0.9793277784613948,0.0394517807479068,0.008254836633494182
Financials,23.33468302760925,Q3,0.5954449728820858,0.32726615534388487,0.15976381368127535,4,0.3886960610467111,-0.8903480926747074,0.18587688667454444,-0.01918952417085109,0.016795141100606707
Materials,23.92522129953467,Q4,0.4272364807648888,-0.6047028592358334,0.26536621454766074,3,0.5386589744292474,1.3151214809657763,-0.8182194411345534,0.07186297036291267,0.013039291841489057
Industrials,21.50043165699593,Q1_Small,0.6514688851271365,-0.0315912887571088,0.47331004756828554,8,0.3681670032961965,-0.7947964167399514,-0.5444415937593193,-0.024096568723775108,0.025998273372016288
Communication Services,21.43761855106809,Q1_Small,0.7340333735484728,-0.07504961363847897,0.07595277829260422,1,0.336074266328339,0.3624625738446093,-0.07449655579730119,0.021655106486674673,0.028874478375300397
Healthcare,24.657018823103794,Q5_Large,0.37887266547607895,0.11704471946785372,0.36725493299505657,11,0.3239032944760304,0.11850677612088384,-0.50493015108719,-0.018149918090640853,0.018720694590618755
Healthcare,22.381494691692904,Q2,0.562689873194404,0.22041545195068385,0.36386113918141844,4,0.4278684093269085,0.012924547052939772,-0.15446749665253717,0.006242430528594861,0.03146362972651974
Consumer Staples,20.87473686110469,Q1_Small,0.4206057606103895,0.36169120206525884,0.5363070980186595,1,0.29047418518084167,0.12372025856859076,0.8921889245453369,0.009028056723105228,0.014250526277790622
Consumer Discretionary,23.665719064074658,Q4,2.410413818706011,-0.09810121833804004,0.11004534963333162,7,0.22076636668884814,-0.37715904000457257,0.516249867436045,0.04864810796471722,0.02167140467962671
Technology,23.69505470904903,Q4,0.5747394553837094,0.22664558433337045,0.49315572684379594,6,0.3543922719548475,0.8252251745763146,-0.0033646990399470167,-0.025828189652033318,0.03013461703665678
Communication Services,20.70392711411494,Q1_Small,1.5328661613423562,0.12895459697036527,0.23286351082213166,2,0.3332275217191202,-0.646122655160153,0.6025871807806579,-0.009035834763960582,0.032102720697894264
Industrials,23.34422257319541,Q4,0.5393592605442971,-0.3478848437958058,0.24635886481057742,8,0.28503388169863964,0.14170749285087034,0.2183508614272048,-0.0372650379210184,0.018623109707218363
Consumer Staples,24.10337463864256,Q4,0.7086259858813212,0.5551350638585274,0.15335947356482482,8,0.3702494622618777,-1.784435175506808,-0.35393990666167563,0.04777499902624431,0.007793250722714881
Industrials,23.561579677559394,Q4,0.2744960403785183,-0.27969378181004984,0.16945775550396897,7,0.36408330988627763,-0.21349104038901784,0.5844420536104691,0.03966143152068884,0.017753681289762426
Materials,23.947972225642093,Q4,0.46382703988293794,0.18487431807742874,0.34842268169447066,8,0.3733686550852599,1.237402899425219,-0.06828784864289328,-0.06307299288346464,0.012966488877945301
Energy,20.893596352863877,Q1_Small,0.6881976519291301,0.17748998604943694,0.16652017022623733,3,0.441336114028823,0.16995901747762404,0.39877759533255974,0.0533720626534647,0.019897930211981142
Industrials,23.496560232494293,Q4,1.5708271041588198,0.14890919558226928,0.38883412003834983,5,0.23877541853141465,0.838330377090292,-0.27316664684767933,-0.05925117469271116,0.01801375907002283
Industrials,22.54607036079433,Q2,0.6929410603603614,-0.043644220540401873,0.22044407436362956,11,0.554301653134443,-0.05686062966007727,-0.45503680815658887,-0.00522641963395032,0.021815718556822673
Financials,22.275814761913033,Q2,1.391291172020959,0.2868131627851256,0.1544359432981623,5,0.34223276321913987,1.253545187252489,-0.21188424171647102,-0.023287028077594203,0.020607066857113082
Materials,24.30583341412959,Q5_Large,0.8908648612604152,-0.31009186848577386,0.23666290243681265,14,0.44413779167783807,0.4298992823837784,-0.5153878441887084,0.009616915714226723,0.01182133307478531
Energy,25.218911766011345,Q5_Large,1.6103327001095717,0.06354280283151928,0.3404048630107567,9,0.4171618619740124,-0.07158915199812849,0.020793459519347926,0.009859767879566161,0.007787047055168233
Technology,25.69155508190054,Q5_Large,0.5854202401693009,-0.06096866913811462,0.26671760856827764,9,0.2412287444614917,1.2102299826385736,-0.061076110314674026,0.010672518440958175,0.0175
Consumer Discretionary,24.97221180725886,Q5_Large,2.5450075749202505,-0.08932448551675788,0.3041052141999358,10,0.2937864706465896,1.1146561519391485,0.20095068269362856,-0.00957602666318111,0.015138940963705706
Industrials,22.835398727554725,Q3,0.45328340920035287,0.18718694686338644,0.38354489542033005,12,0.30428038658731554,0.5081901146975837,0.09959827052549966,0.0012696530254717965,0.0206584050897811
Communication Services,23.529080244539514,Q4,0.38293994620400923,0.3493696356799208,0.4298905741940338,3,0.46995358670248677,-0.14665713392678525,1.0787466601462818,-0.0204105917708837,0.019672046924026135
Industrials,24.150234307676364,Q5_Large,0.29345478390912927,-0.005813940459216516,0.2627885629692683,7,0.24457257257855586,0.4540618110993525,-0.6267728051204696,-0.04825207612853233,0.015399062769294545
Energy,23.181766923949194,Q3,2.456198434764195,0.2751702724814444,0.17469335813086095,13,0.2780615957748756,1.2060473280859112,-0.09320162214671834,0.04320787111023978,0.013491052612942256
Technology,23.196146281867318,Q3,0.9917031539688169,0.09243516636114962,0.30913133747070193,7,0.38040800966517196,0.43975628524268345,-0.2727283306245451,0.006014670425533061,0.03362697602692878
Consumer Discretionary,24.23562969781427,Q5_Large,0.49635075242657933,-0.14318305230950212,0.3564779503324886,6,0.43199823873457904,-0.9637207002527987,-0.3684554783674875,-0.013980231934679208,0.018821851510928644
Financials,22.9110760309611,Q3,1.283272708164083,0.015511976689734044,0.12471296328336592,8,0.40249360830237213,-0.5176933684454437,0.3615258603349484,0.0520158188763781,0.018320126288540035
Industrials,21.906069595439508,Q2,0.9163245279214868,0.005128527302096272,0.1931270043590898,5,0.2397208805364186,-0.7579726476590596,0.40405425490717867,-0.018003942372483796,0.02437572161824197
Communication Services,22.37829040124621,Q2,1.9732392521686215,-0.09416497812636164,0.2136975724844471,5,0.18776667200579,-0.746633644880629,0.6401015894444619,0.04841903085453191,0.02473552223451667
